Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg23953396__GPRC5C	0.045258	0.13939	0.063165	0.050133	0.039768	0.97168	0.046142	0.92093	0.47828	0.047313	0.12614	0.13676	0.11579	0.35622	0.64325	0.036704	0.11995	0.71219	0.044567	0.057566	0.043778	0.040251	0.036772	0.13986	0.044753	0.10518	0.084034	0.12046	0.089807	0.042475	0.067607	0.060655	0.037032	0.044001	0.074352	0.045106	0.042562	0.043728
Meth__cg12022621__LAX1	0.55507	0.053922	0.75786	0.72904	0.68955	0.21567	0.23262	0.85927	0.28624	0.060584	0.44002	0.87858	0.24957	0.25669	0.37301	0.43306	0.17233	0.045094	0.45105	0.66091	0.71212	0.40309	0.87221	0.15431	0.34435	0.075868	0.15989	0.076314	0.040784	0.058088	0.065385	0.51814	0.051656	0.12454	0.13661	0.75167	0.39242	0.17796
Meth__cg07448499__CTSH	0.083849	0.45002	0.086418	0.3481	0.16731	0.4902	0.64087	0.10888	0.076454	0.11554	0.093154	0.10081	0.12319	0.11014	0.10981	0.08985	0.094523	0.13918	0.31157	0.12256	0.39036	0.41827	0.082408	0.30371	0.55621	0.17661	0.19431	0.14369	0.09067	0.052864	0.093978	0.48334	0.064184	0.1009	0.17504	0.087278	0.077933	0.12365
Meth__cg21667836__PRMT8	0.54707	0.098208	0.89071	0.92141	0.91192	0.74081	0.84307	0.87309	0.060228	0.9067	0.37704	0.51733	0.54283	0.078493	0.65346	0.11517	0.16733	0.10683	0.26132	0.79399	0.92433	0.14838	0.93498	0.23677	0.16909	0.17802	0.13846	0.14079	0.33571	0.091421	0.085486	0.83095	0.076402	0.81	0.19308	0.8697	0.35864	0.29086
Meth__cg04112019__IGF2AS	0.26588	0.18084	0.19996	0.20226	0.12886	0.4375	0.73293	0.1425	0.17679	0.17377	0.19098	0.26721	0.25015	0.18175	0.18015	0.16534	0.29384	0.17735	0.93673	0.88001	0.36158	0.17236	0.6832	0.88841	0.8324	0.21473	0.72873	0.2122	0.14577	0.24014	0.15493	0.15302	0.1654	0.57836	0.52136	0.1884	0.15621	0.14052
Meth__cg08748415__CLIC5	0.077865	0.10279	0.52843	0.21641	0.087798	0.5706	0.13846	0.42255	0.087003	0.085617	0.26484	0.10296	0.11466	0.091442	0.58275	0.082524	0.12249	0.11024	0.14439	0.14963	0.10887	0.1358	0.17653	0.16447	0.11033	0.14903	0.17811	0.1172	0.10955	0.093793	0.087837	0.13252	0.13191	0.25531	0.12313	0.084324	0.12881	0.099344
Meth__cg13183496__CXorf17	0.37856	0.037154	0.09538	0.056797	0.18294	0.040589	0.076562	0.069891	0.14501	0.30607	0.056912	0.33009	0.28502	0.152	0.44968	0.037668	0.32402	0.095339	0.056027	0.056372	0.36624	0.16537	0.28659	0.15117	0.26304	0.10072	0.42698	0.16336	0.36948	0.037786	0.077506	0.067041	0.040144	0.060193	0.059892	0.28978	0.11117	0.053608
Meth__cg22635155__PDE2A	0.10923	0.025753	0.59972	0.53169	0.063058	0.094317	0.095215	0.61721	0.039166	0.049361	0.1882	0.24283	0.16117	0.03125	0.039754	0.057947	0.087966	0.032051	0.14789	0.38355	0.5399	0.078273	0.48543	0.12038	0.072199	0.1398	0.22251	0.050883	0.037529	0.035857	0.042727	0.057519	0.035861	0.23448	0.063809	0.46124	0.065536	0.069313
Meth__cg05037688__EGFL7	0.60852	0.025764	0.40687	0.87743	0.45817	0.28269	0.18166	0.90601	0.19282	0.25725	0.34493	0.69217	0.62238	0.16313	0.1349	0.58098	0.044214	0.025406	0.57121	0.67188	0.55967	0.75719	0.94846	0.095959	0.45193	0.07071	0.080223	0.036826	0.030985	0.024599	0.040182	0.071905	0.028588	0.051787	0.064121	0.82383	0.18022	0.088519
Meth__cg03549571__DHH	0.062006	0.017536	0.97417	0.08238	0.074589	0.55618	0.68979	0.95757	0.15593	0.030671	0.96349	0.11965	0.90831	0.28855	0.69093	0.06452	0.17796	0.66954	0.97692	0.91269	0.27667	0.96519	0.23645	0.46982	0.29384	0.068417	0.90604	0.061023	0.44508	0.030219	0.041027	0.94637	0.035973	0.96933	0.048343	0.0336	0.1324	0.93041
Meth__cg04755031__PNPLA5	0.43004	0.018248	0.97828	0.8007	0.96367	0.68655	0.55502	0.96751	0.061755	0.94508	0.384	0.57166	0.90365	0.04425	0.31444	0.25684	0.05536	0.13321	0.96445	0.97144	0.27525	0.95623	0.34901	0.13614	0.23552	0.04859	0.26538	0.039746	0.027687	0.051859	0.022291	0.072853	0.040543	0.50117	0.12674	0.72189	0.11423	0.73371
Meth__cg21331821__ZSCAN1	0.92526	0.027893	0.87399	0.056944	0.041584	0.046315	0.22248	0.83473	0.049336	0.050751	0.91472	0.048417	0.69691	0.05959	0.88785	0.034463	0.12479	0.033978	0.58172	0.070351	0.045114	0.062077	0.95587	0.83739	0.042555	0.050487	0.875	0.12563	0.037137	0.91095	0.31109	0.051885	0.032367	0.89078	0.15087	0.42474	0.032354	0.043284
EA_G__NHEDC2	5.1404	4.6241	5.2315	5.0185	4.8827	6.6627	4.1264	5.9421	5.7687	5.3737	6.7333	6.1886	5.7758	6.4636	6.7411	6.1157	5.8529	7.1676	5.7495	5.4824	4.453	6.4926	5.3535	4.4558	5.0307	4.3183	5.1944	5.7618	7.2622	6.4832	7.8141	6.5272	4.9132	4.7038	5.6645	5.6493	4.6542	5.4813
EA_G__CLU	7.2352	8.8649	6.2451	8.9068	8.992	8.9576	9.6033	6.8112	8.1157	9.7927	5.9431	6.4074	6.824	9.5115	8.6745	7.7043	7.3793	7.2732	8.8706	8.885	9.1728	7.8152	9.6338	6.7991	9.3254	10.2466	8.8604	9.8643	7.6939	5.8874	7.0941	7.9162	8.5631	8.2237	10.2223	8.7504	8.0166	6.5865
Meth__cg23066860__GPRASP2	0.50862	0.091992	0.11872	0.099321	0.28962	0.052416	0.14221	0.74688	0.48172	0.18491	0.11061	0.093106	0.20274	0.45876	0.45935	0.55019	0.1965	0.060634	0.1581	0.086935	0.47388	0.11062	0.27573	0.18661	0.099613	0.36183	0.62757	0.13158	0.084087	0.074891	0.30445	0.16972	0.076113	0.63517	0.15634	0.55006	0.076287	0.084623
EA_G__CA2	4.596	4.6403	5.0543	5.2031	5.2579	4.2496	6.7257	9.7123	4.5209	4.4465	8.3092	6.9233	4.3432	6.9056	5.1699	9.3262	6.4035	4.3248	3.9877	6.5728	7.3113	4.1486	4.5357	4.8291	6.2827	3.8582	5.2165	4.6684	4.4021	7.1249	4.9356	5.4302	4.8216	5.1975	4.334	4.464	7.7404	6.6442
Meth__cg08631151__RPRML	0.28665	0.032445	0.58547	0.13574	0.2473	0.17751	0.48023	0.15562	0.039468	0.082607	0.057027	0.30971	0.42409	0.041651	0.06148	0.025111	0.076509	0.03905	0.57921	0.616	0.043602	0.042983	0.39224	0.55354	0.18247	0.19137	0.84591	0.090501	0.029058	0.12929	0.14115	0.22907	0.029821	0.33662	0.4318	0.11544	0.20358	0.10949
Meth__cg19486271__DDB2	0.057199	0.070845	0.068448	0.1925	0.085676	0.053422	0.085334	0.092194	0.060833	0.077941	0.061612	0.1879	0.13882	0.067751	0.059419	0.051003	0.12165	0.049285	0.052621	0.049946	0.076663	0.051142	0.36682	0.084093	0.074288	0.13224	0.11145	0.093414	0.049324	0.046609	0.07329	0.75734	0.069305	0.058057	0.093632	0.061842	0.063596	0.089835
Meth__cg09529667__SSBP4	0.019703	0.12528	0.11987	0.074954	0.018458	0.016405	0.093656	0.040772	0.029009	0.46791	0.024544	0.44949	0.067756	0.031072	0.08355	0.11712	0.20529	0.015192	0.014189	0.025417	0.023829	0.79588	0.016937	0.060102	0.14399	0.033834	0.041919	0.045945	0.021441	0.021198	0.02056	0.024481	0.0792	0.015116	0.058051	0.029849	0.024714	0.017673
Meth__cg13352495__UNG2	0.038241	0.10524	0.052143	0.13443	0.04498	0.36753	0.045717	0.10298	0.044873	0.061494	0.25296	0.030903	0.27074	0.046998	0.29671	0.041917	0.086648	0.044006	0.42229	0.32339	0.050901	0.058503	0.32602	0.088863	0.050732	0.052923	0.1511	0.17052	0.03913	0.033127	0.046104	0.054933	0.041947	0.35946	0.13602	0.04625	0.067786	0.052924
EA_G__LYN	6.7091	5.0314	7.5883	4.8348	5.1853	5.1028	5.0591	6.6688	6.1794	4.705	8.3103	8.3886	8.7529	5.1541	7.3798	6.2885	9.3436	5.5146	5.3756	5.2372	4.5418	7.4913	5.1404	7.6488	4.7925	6.2007	5.3564	5.3096	7.3032	7.3173	7.4683	5.287	6.1842	6.0271	6.1764	5.6508	5.0276	5.7183
Meth__cg20345978__HMGN2	0.12173	0.15066	0.042978	0.042516	0.033919	0.20824	0.032339	0.023586	0.044124	0.03418	0.047362	0.087187	0.17086	0.042413	0.036443	0.037671	0.043499	0.058213	0.027083	0.028948	0.040531	0.055993	0.035488	0.099765	0.033801	0.061507	0.041255	0.075551	0.0283	0.022559	0.059462	0.031586	0.025922	0.032951	0.043224	0.038028	0.036189	0.033727
Meth__cg19841506__ZMYND15	0.035162	0.83335	0.77316	0.858	0.11714	0.98488	0.20926	0.034124	0.030107	0.090386	0.034916	0.040243	0.20213	0.027942	0.9533	0.098532	0.081003	0.20772	0.97517	0.44933	0.5414	0.97698	0.17631	0.95448	0.39702	0.0449	0.070012	0.40178	0.47775	0.026658	0.54179	0.048458	0.033598	0.93533	0.075872	0.23403	0.052951	0.53049
Meth__cg20504202__RP1-112K5.2	0.6035	0.33374	0.20108	0.077507	0.45707	0.05589	0.068889	0.068272	0.50073	0.061607	0.080945	0.52704	0.46621	0.48383	0.62652	0.073952	0.51604	0.052244	0.051579	0.069657	0.56911	0.49468	0.55024	0.17559	0.48955	0.35466	0.55333	0.42335	0.57304	0.051607	0.19265	0.05197	0.048937	0.050896	0.18188	0.51748	0.51726	0.058784
Meth__cg00973677__CHRM2	0.35144	0.026876	0.25388	0.071138	0.029513	0.65322	0.4504	0.59033	0.44221	0.037596	0.57185	0.30858	0.20719	0.42808	0.03246	0.12074	0.073217	0.51765	0.077954	0.13261	0.08101	0.033882	0.31676	0.7144	0.38592	0.052483	0.72034	0.047562	0.02708	0.41587	0.034282	0.037046	0.028534	0.028305	0.062933	0.43859	0.047314	0.055467
Meth__cg13160888__NIPSNAP3B	0.043839	0.035642	0.14838	0.033269	0.024731	0.28827	0.050132	0.047241	0.028674	0.029972	0.030382	0.034372	0.10685	0.034097	0.053026	0.029358	0.034329	0.028141	0.032268	0.037276	0.057118	0.035057	0.029939	0.27507	0.033171	0.039169	0.068336	0.063191	0.028881	0.024222	0.025196	0.036392	0.024174	0.4243	0.074685	0.041986	0.069033	0.063176
Meth__cg21197973__PH-4	0.040772	0.04302	0.048757	0.048903	0.043007	0.37832	0.050502	0.059835	0.040078	0.046179	0.90711	0.070295	0.90186	0.034541	0.6211	0.034866	0.091195	0.036668	0.046578	0.050766	0.039836	0.054323	0.026611	0.11856	0.037643	0.13161	0.16391	0.26156	0.040642	0.035836	0.040476	0.040698	0.027251	0.043468	0.091065	0.041952	0.03971	0.04764
EA_G__LTBP1	7.3215	9.4148	7.5511	7.1877	7.9194	7.1507	9.0224	6.284	6.5966	5.8608	8.0854	4.9346	7.9302	8.2315	6.9216	6.8268	8.3373	10.4774	8.3129	7.2807	7.7035	8.4819	7.7213	7.6275	7.8692	6.2093	7.0011	9.2556	8.4342	5.7644	5.526	7.272	7.1967	6.9898	8.0786	7.5135	7.5491	7.3847
Meth__cg12653105__PLP2	0.67898	0.11001	0.050495	0.035011	0.49477	0.022447	0.026353	0.025886	0.26266	0.024134	0.032301	0.84902	0.1809	0.25926	0.78913	0.022087	0.34278	0.016542	0.066928	0.048909	0.676	0.16601	0.56191	0.032187	0.47352	0.36753	0.65387	0.65174	0.18437	0.030962	0.30988	0.026122	0.017947	0.023921	0.045426	0.60432	0.356	0.021746
Meth__cg03108701__C6orf167	0.42243	0.073121	0.46108	0.077106	0.13364	0.066102	0.69043	0.29342	0.11036	0.077922	0.075562	0.089835	0.17415	0.10688	0.059458	0.081186	0.16893	0.074288	0.063102	0.066292	0.085412	0.08072	0.070382	0.13133	0.064537	0.14244	0.13633	0.087905	0.064269	0.075584	0.10062	0.099642	0.066304	0.082025	0.15344	0.08937	0.11136	0.096632
EA_G__TMEM86A	7.6884	6.4556	6.3228	7.9473	6.8599	4.9403	6.4644	5.4973	5.6342	6.3085	5.762	5.7045	5.7253	7.3806	5.8631	5.6241	5.8009	5.1528	6.1998	6.2003	6.8156	5.8978	7.248	5.4022	8.2918	7.6789	8.1152	6.5041	5.7141	5.8456	5.6566	6.9858	9.1944	7.4011	6.777	7.7605	9.1894	6.9478
Meth__cg22951794__OR10A5	0.82663	0.12341	0.10222	0.59564	0.60176	0.088082	0.68402	0.20416	0.84046	0.82499	0.696	0.045731	0.23692	0.65074	0.64111	0.76497	0.058928	0.029598	0.072826	0.07043	0.35524	0.41888	0.41717	0.54262	0.32579	0.085762	0.10262	0.14473	0.424	0.82529	0.42677	0.82683	0.035717	0.6068	0.073505	0.12829	0.64255	0.68844
Meth__cg25283297__GNAS	0.21703	0.11224	0.90538	0.11785	0.091695	0.81152	0.13305	0.21661	0.098309	0.11739	0.16448	0.0896	0.41089	0.12731	0.4903	0.5157	0.15834	0.19554	0.13158	0.32177	0.77067	0.71118	0.1397	0.9301	0.12912	0.15728	0.14191	0.15027	0.13977	0.16212	0.23268	0.097465	0.13176	0.1735	0.17283	0.1113	0.72894	0.68758
Meth__cg09188980__CALCA	0.57323	0.02454	0.67118	0.78848	0.57746	0.38576	0.86411	0.93739	0.026457	0.051644	0.84325	0.10219	0.72171	0.029289	0.55868	0.53194	0.10474	0.020752	0.7659	0.62603	0.040874	0.09968	0.21263	0.64577	0.11268	0.032792	0.87687	0.034056	0.51407	0.16266	0.057143	0.67153	0.0366	0.65527	0.086032	0.92195	0.30606	0.23917
EA_G__DNAJA4	7.9766	4.7516	4.5141	8.0682	7.3489	4.2649	6.8891	6.3925	5.3544	6.9037	5.5941	7.0286	4.6258	6.1691	4.6041	7.0471	6.3352	5.3644	7.0912	6.871	9.4137	4.8811	7.1632	4.7158	8.324	6.9391	7.0638	5.8064	4.5857	6.9409	4.803	5.0151	7.474	6.8647	7.9157	8.4296	8.8969	7.5146
Meth__cg15473904__MRPL41	0.071449	0.063168	0.043529	0.037364	0.056729	0.051737	0.050518	0.36141	0.089187	0.070144	0.072929	0.15645	0.10459	0.076302	0.054963	0.068792	0.21279	0.044268	0.046729	0.05614	0.059914	0.14075	0.056208	0.085572	0.091667	0.094077	0.068026	0.073084	0.067563	0.088907	0.07677	0.071884	0.058137	0.064162	0.092569	0.071042	0.076291	0.070349
Meth__cg23751724__C20orf133	0.056922	0.018299	0.043397	0.021794	0.016134	0.057186	0.020019	0.01558	0.012029	0.026751	0.03648	0.020375	0.12546	0.018587	0.018727	0.023218	0.072817	0.016123	0.015828	0.033901	0.026653	0.01858	0.023593	0.43454	0.028673	0.044622	0.035291	0.026982	0.024428	0.024476	0.06197	0.016296	0.023876	0.018709	0.028334	0.025607	0.023192	0.016048
Meth__cg04005701__SMYD4	0.030466	0.021386	0.032282	0.03297	0.042415	0.12369	0.038009	0.070978	0.038681	0.084099	0.029931	0.031469	0.04841	0.032482	0.028898	0.16046	0.04212	0.029744	0.02549	0.026882	0.14093	0.033054	0.18809	0.10911	0.030506	0.037006	0.075799	0.03622	0.093496	0.080916	0.54391	0.029025	0.246	0.073655	0.070365	0.041353	0.043721	0.034428
EA_G__NOTCH3	8.9516	8.6017	8.6958	8.989	9.0253	9.0021	9.2103	11.2237	10.7281	7.1811	6.5959	8.5403	7.5755	9.1797	8.1979	9.242	11.5815	7.4096	9.2166	9.3786	8.4935	10.5877	9.6611	6.601	9.0127	7.291	9.2214	8.8798	7.1834	7.8325	6.9539	9.1867	8.9365	8.2871	8.9162	9.1222	8.6211	8.3711
EA_G__ANXA6	9.5403	10.2549	5.6115	10.0897	10.6573	9.9198	10.6076	7.0747	8.8667	9.9311	9.8341	7.8549	5.8418	9.4955	6.6228	9.4176	7.7474	10.0034	8.9181	8.9748	10.8691	10.874	9.8292	9.7043	10.4059	10.9428	9.4529	9.9122	9.292	5.3617	8.9789	9.9186	8.2366	8.1745	10.4672	10.3688	10.1016	9.5833
Meth__cg03379131__ADAM15	0.038155	0.035171	0.06272	0.037898	0.051904	0.031081	0.040061	0.04088	0.032024	0.035197	0.044352	0.040233	0.088352	0.037724	0.0471	0.038375	0.05325	0.028956	0.062654	0.073345	0.26099	0.51723	0.12724	0.080368	0.051839	0.074455	0.070107	0.073372	0.034303	0.028181	0.027256	0.030087	0.041515	0.024483	0.051292	0.079409	0.03157	0.033133
Meth__cg07518362__NOTCH2	0.03097	0.027442	0.035026	0.027299	0.00997	0.27741	0.022307	0.022396	0.01314	0.017268	0.023212	0.015352	0.029565	0.015175	0.013278	0.012831	0.018879	0.013487	0.018043	0.024454	0.019967	0.026805	0.021084	0.032812	0.01867	0.025708	0.03557	0.024007	0.016317	0.01199	0.01027	0.010191	0.018921	0.0089036	0.034182	0.015069	0.01827	0.015041
Meth__cg18150721__EPHB1	0.5192	0.018546	0.92884	0.01784	0.017226	0.49313	0.78876	0.058051	0.018444	0.024528	0.048857	0.016938	0.1462	0.015798	0.028236	0.04663	0.032465	0.026617	0.83986	0.7964	0.1506	0.025457	0.23447	0.32822	0.030933	0.017488	0.58942	0.027639	0.024223	0.41169	0.37549	0.018857	0.020384	0.27116	0.57818	0.030456	0.035024	0.15111
Meth__cg03856450__SFXN5	0.031828	0.038538	0.6236	0.040788	0.029185	0.028568	0.039699	0.03162	0.03149	0.027524	0.046099	0.041928	0.042895	0.028015	0.033517	0.023304	0.035936	0.027051	0.031162	0.031513	0.030032	0.035897	0.034716	0.04044	0.031673	0.056048	0.042243	0.054766	0.0236	0.021449	0.028492	0.022033	0.033502	0.023096	0.12618	0.037555	0.031115	0.030906
Meth__cg15195276__EDG2	0.026643	0.026998	0.9804	0.035059	0.014316	0.016842	0.019948	0.59013	0.023227	0.37838	0.059415	0.10403	0.15192	0.025903	0.084856	0.016264	0.060981	0.022201	0.37451	0.044615	0.018834	0.015034	0.022491	0.071086	0.023086	0.049015	0.095133	0.026921	0.030634	0.023744	0.016109	0.2381	0.032539	0.027691	0.04535	0.035666	0.028196	0.044298
EA_G__LHFP	6.1614	5.3139	5.5954	5.4274	5.774	8.7766	5.1859	7.2268	5.5358	7.5025	6.0825	6.7126	5.8718	5.3806	6.8659	7.1626	5.8128	7.4787	5.8162	5.6178	4.9328	7.6395	5.7058	7.2848	5.1617	5.2191	6.2937	6.4466	7.4815	5.9507	7.0226	7.117	5.2327	5.7135	6.1764	5.4187	5.6329	5.9481
EA_G__GPR126	6.8478	8.0341	7.8439	6.6201	6.7439	7.9196	6.9405	8.109	5.7541	6.4435	8.8443	7.4616	7.5043	9.3007	6.4323	8.5359	7.2764	4.4042	8.8511	7.8803	5.5127	5.7475	7.123	8.7706	7.1496	6.6251	5.4252	7.7016	4.9384	6.4364	6.2928	9.739	7.1248	7.3974	7.062	8.2171	7.2827	6.9298
Meth__cg26252167__GPR6	0.57239	0.017699	0.95827	0.35039	0.93792	0.97393	0.95933	0.80764	0.020038	0.95999	0.97339	0.86268	0.61853	0.16592	0.026479	0.28689	0.05856	0.042444	0.71344	0.63991	0.97557	0.050976	0.98052	0.92962	0.34716	0.15136	0.94894	0.36481	0.032097	0.29807	0.072282	0.030337	0.043488	0.96751	0.12854	0.87335	0.38251	0.13161
Meth__cg04451988__C10orf38	0.2651	0.035638	0.78055	0.034906	0.037936	0.029623	0.31883	0.017351	0.031927	0.037607	0.030505	0.047006	0.15023	0.041725	0.036418	0.029806	0.059099	0.04097	0.83954	0.41656	0.32813	0.033861	0.04486	0.11734	0.063575	0.068908	0.74858	0.073262	0.035735	0.033022	0.041173	0.029747	0.032404	0.33554	0.050889	0.039311	0.038027	0.039363
EA_G__ACOT4	7.9904	7.5193	7.0833	8.1776	7.8059	5.4917	7.1285	6.0694	5.512	7.2952	5.7055	6.3676	5.3287	6.8359	5.1841	5.8504	6.5305	5.4131	6.8139	7.1462	6.5896	6.7919	5.8255	4.9953	6.0179	7.6577	7.627	7.675	5.6212	6.388	5.26	5.4872	7.4645	6.8487	8.7934	8.7735	6.8973	6.3898
Meth__cg02907300__TCEB3	0.066157	0.037988	0.045561	0.039798	0.035353	0.024033	0.046568	0.032463	0.05888	0.035369	0.035697	0.085409	0.076467	0.031985	0.046042	0.034704	0.055347	0.021709	0.040648	0.049298	0.043431	0.057032	0.0452	0.082765	0.16537	0.040732	0.065233	0.053583	0.022355	0.019493	0.034358	0.026038	0.027948	0.02949	0.075191	0.045255	0.31416	0.045249
Meth__cg22231902__EN1	0.8698	0.043482	0.041659	0.049351	0.03469	0.54509	0.579	0.041585	0.045316	0.090612	0.050513	0.075511	0.13618	0.060529	0.048284	0.054639	0.084069	0.058403	0.53558	0.43904	0.34463	0.058847	0.27689	0.7386	0.25548	0.071909	0.46664	0.083229	0.051855	0.053697	0.04602	0.045964	0.033203	0.58992	0.54889	0.075334	0.49484	0.35782
Meth__cg12388309__PAK7	0.64133	0.037296	0.96342	0.045059	0.037007	0.95939	0.48141	0.047496	0.030535	0.056302	0.56544	0.24587	0.57553	0.050639	0.059598	0.23611	0.078874	0.046396	0.059525	0.038338	0.16049	0.03363	0.032063	0.86544	0.048453	0.1493	0.93937	0.089527	0.044432	0.18299	0.082136	0.031687	0.041054	0.86846	0.12613	0.88866	0.035481	0.036439
Meth__cg23512958__IL7	0.067982	0.015909	0.2622	0.042733	0.029685	0.83518	0.033732	0.021748	0.050973	0.040335	0.043478	0.097561	0.055784	0.034424	0.65462	0.026045	0.092896	0.032584	0.13289	0.04044	0.041933	0.043107	0.017688	0.097197	0.030017	0.19708	0.11747	0.037151	0.05233	0.045795	0.062451	0.04787	0.024882	0.53589	0.11425	0.037158	0.047382	0.051974
EA_G__SLC43A3	10.2481	4.8658	4.8909	5.0821	5.3367	8.7288	5.471	9.5914	8.4759	5.537	8.3557	9.5336	8.8491	5.1464	9.1949	8.6046	9.0028	4.8926	5.3934	5.3535	4.8313	7.4724	6.1355	10.2833	4.4632	4.8479	9.6573	6.1848	8.0889	10.5361	5.8144	5.3751	8.7748	5.2881	7.6478	6.5836	6.1981	5.3872
Meth__cg11668923__ADAM12	0.058487	0.058553	0.95165	0.092926	0.052223	0.063016	0.96006	0.084633	0.074937	0.049045	0.959	0.059472	0.93703	0.15839	0.065305	0.043532	0.14238	0.035333	0.96461	0.28838	0.045891	0.049038	0.29481	0.93159	0.88255	0.060024	0.90476	0.074943	0.040201	0.041505	0.040139	0.05077	0.051169	0.83224	0.16428	0.052245	0.086952	0.053796
Meth__cg22063989__RSPO1	0.51564	0.043065	0.95238	0.13711	0.28111	0.91868	0.24593	0.8919	0.060033	0.096963	0.76231	0.29448	0.52891	0.057106	0.10122	0.59492	0.11636	0.033021	0.80867	0.63778	0.08198	0.052736	0.090757	0.8498	0.71662	0.14392	0.84864	0.077122	0.035869	0.026346	0.062748	0.088502	0.036437	0.69824	0.11747	0.13529	0.12857	0.099931
Meth__cg05369166__NFASC	0.09599	0.032065	0.95745	0.33772	0.20548	0.57413	0.46254	0.46203	0.076931	0.2852	0.18588	0.38101	0.89192	0.082215	0.16629	0.063494	0.04114	0.028314	0.5184	0.44927	0.20249	0.094743	0.2084	0.21931	0.22188	0.055573	0.63284	0.036859	0.31415	0.032232	0.04547	0.6788	0.043847	0.42773	0.20385	0.38226	0.28363	0.43448
Meth__cg09773756__MMS19L	0.048376	0.17546	0.096887	0.1752	0.067057	0.035678	0.35773	0.17286	0.047964	0.071176	0.056595	0.07571	0.13896	0.075983	0.050167	0.054426	0.13363	0.051664	0.046948	0.082234	0.26485	0.047852	0.072834	0.18841	0.053869	0.11835	0.079102	0.26331	0.056266	0.029627	0.079714	0.056469	0.054563	0.20692	0.15214	0.058682	0.042866	0.13817
Meth__cg18192417__NEBL	0.059726	0.055747	0.044661	0.066496	0.051143	0.93028	0.062361	0.045411	0.047361	0.055309	0.51717	0.064677	0.086862	0.051607	0.91904	0.47735	0.098443	0.086118	0.059268	0.07029	0.089467	0.875	0.12982	0.15801	0.052644	0.1532	0.14228	0.070676	0.40171	0.35529	0.92895	0.043894	0.046234	0.047439	0.10497	0.10197	0.059986	0.056796
Meth__cg21212956__ZDHHC4	0.04201	0.51302	0.52189	0.026487	0.79513	0.039258	0.88558	0.95561	0.041298	0.90931	0.034498	0.04681	0.85145	0.044486	0.050699	0.053868	0.24922	0.02725	0.064346	0.041868	0.40292	0.036213	0.040388	0.067413	0.059699	0.17304	0.099608	0.38147	0.030796	0.049972	0.03091	0.24146	0.036814	0.42491	0.21648	0.047387	0.40902	0.68387
Meth__cg05154390__MRPS15	0.023137	0.015702	0.033971	0.058732	0.04667	0.030448	0.028504	0.55847	0.036427	0.035799	0.018532	0.092409	0.034896	0.034902	0.023282	0.032262	0.029511	0.034204	0.024336	0.027483	0.20321	0.09572	0.14628	0.10604	0.035779	0.041054	0.048853	0.033766	0.022644	0.02044	0.24957	0.046946	0.020521	0.023839	0.056616	0.046684	0.028094	0.031742
Meth__cg00654814__MGAT5B	0.32781	0.30066	0.25232	0.22166	0.14141	0.17537	0.44658	0.40669	0.30368	0.15223	0.55229	0.62627	0.53465	0.28376	0.68459	0.13182	0.28328	0.21317	0.65672	0.14433	0.12696	0.13191	0.14555	0.92998	0.13881	0.18739	0.92162	0.16568	0.12747	0.11654	0.46637	0.11236	0.14366	0.92772	0.18906	0.29225	0.12686	0.13607
Meth__cg07730301__ALDH3B1	0.037045	0.033833	0.060726	0.52782	0.45252	0.037604	0.63302	0.43035	0.062311	0.2633	0.054053	0.048058	0.07126	0.072757	0.067626	0.03659	0.098661	0.028451	0.40203	0.46871	0.09524	0.057631	0.24429	0.050087	0.23596	0.40755	0.4583	0.078578	0.036838	0.035578	0.030858	0.17163	0.043234	0.46222	0.085389	0.17371	0.20536	0.54654
Meth__cg17892556__ZNF625	0.044597	0.068908	0.76421	0.05428	0.055138	0.048723	0.06849	0.97414	0.042796	0.090319	0.98024	0.056278	0.93785	0.047318	0.97837	0.043888	0.29104	0.053163	0.9766	0.53842	0.051926	0.041899	0.13597	0.8928	0.056029	0.30653	0.95721	0.30125	0.046484	0.32779	0.11909	0.045129	0.047032	0.89966	0.1011	0.047695	0.057011	0.45759
Meth__cg24552431__ATAD1	0.027248	0.025069	0.061939	0.029635	0.026192	0.02757	0.031817	0.025323	0.024257	0.031093	0.028933	0.52147	0.063281	0.031448	0.64531	0.025906	0.050305	0.018473	0.022021	0.04281	0.026366	0.033417	0.026697	0.066003	0.030213	0.05264	0.04538	0.065721	0.027393	0.025865	0.027579	0.019622	0.034522	0.017893	0.12276	0.030014	0.029737	0.019663
Meth__cg21246783__CLGN	0.066634	0.06826	0.063049	0.072374	0.026763	0.68347	0.097415	0.080992	0.040672	0.049215	0.072343	0.0552	0.078537	0.049859	0.048164	0.15459	0.096854	0.043036	0.032529	0.054884	0.05228	0.060776	0.040409	0.068776	0.083714	0.073776	0.11713	0.070461	0.036822	0.045312	0.062191	0.18887	0.041053	0.034049	0.1493	0.046158	0.052029	0.086142
