Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg07336230__KIF6	0.024464	0.02009	0.58879	0.02483	0.020693	0.62038	0.02295	0.017445	0.020632	0.028275	0.025191	0.023444	0.071728	0.016427	0.017532	0.02612	0.040115	0.1424	0.018858	0.021892	0.022818	0.43548	0.023726	0.076774	0.063778	0.096128	0.026364	0.048927	0.083348	0.029205	0.021088	0.019267	0.047812	0.026576	0.026591	0.024531
Meth__cg14049461__GRID2	0.44906	0.046197	0.40248	0.10456	0.079894	0.069112	0.12034	0.13605	0.043835	0.054656	0.11456	0.14886	0.39007	0.064492	0.091005	0.047456	0.17448	0.34323	0.2186	0.089963	0.065169	0.43916	0.056239	0.14995	0.47544	0.080217	0.04893	0.066667	0.41605	0.093769	0.053601	0.5554	0.14643	0.065078	0.060097	0.065833
U133A__CRIP2	8.2574	9.2634	6.3153	9.209	9.9678	7.8746	8.3415	7.7681	8.0402	9.0021	7.6044	6.6722	6.6952	8.8685	7.8221	7.9649	7.9883	7.3507	8.6357	8.6983	6.3079	5.1886	9.2302	8.0924	7.8109	8.3547	8.1304	6.4487	5.4693	9.8773	9.8924	7.1792	9.294	7.9542	9.0175	9.4029
Meth__cg08722720__AVEN	0.04299	0.060623	0.050939	0.045752	0.057755	0.037251	0.050338	0.20565	0.052757	0.060773	0.051948	0.057333	0.10917	0.05494	0.043822	0.049432	0.06894	0.037867	0.042276	0.047421	0.076275	0.069852	0.076697	0.10542	0.091141	0.094962	0.030189	0.049421	0.036723	0.18535	0.043785	0.034117	0.10547	0.05769	0.047893	0.051862
Meth__cg02505409__ANGPTL4	0.045981	0.87037	0.086009	0.087452	0.073653	0.029398	0.35558	0.068036	0.026075	0.058322	0.22298	0.041782	0.5376	0.032759	0.87645	0.037278	0.2054	0.030071	0.040924	0.067528	0.48385	0.3943	0.29707	0.067465	0.80362	0.16489	0.031078	0.028717	0.045653	0.070868	0.053571	0.050283	0.092205	0.070262	0.05742	0.050735
Meth__cg06974755__RALGDS	0.051284	0.074397	0.42261	0.92921	0.7285	0.96362	0.096546	0.34932	0.095692	0.92591	0.8469	0.20211	0.32854	0.076905	0.11817	0.892	0.1134	0.719	0.63118	0.75229	0.47062	0.65282	0.77252	0.3269	0.83061	0.072136	0.53847	0.04274	0.12299	0.14698	0.1865	0.055197	0.062915	0.084119	0.62828	0.62739
Meth__cg19836283__ITGA11	0.065608	0.039021	0.96483	0.34873	0.38667	0.81355	0.93446	0.70331	0.17709	0.19306	0.93225	0.17051	0.80915	0.16579	0.10705	0.11034	0.065674	0.043255	0.84162	0.94364	0.045571	0.67259	0.20391	0.060444	0.82028	0.092887	0.082616	0.67305	0.065443	0.84847	0.038537	0.66241	0.07659	0.10985	0.78269	0.84309
Meth__cg14708847__PAK3	0.097577	0.054287	0.08935	0.29157	0.10406	0.11505	0.13917	0.32054	0.057297	0.073696	0.18852	0.071263	0.25378	0.062732	0.094476	0.0383	0.14248	0.074511	0.13709	0.15196	0.092495	0.3284	0.08794	0.087172	0.10855	0.1202	0.057138	0.049746	0.085514	0.62163	0.057116	0.054648	0.099965	0.41228	0.074513	0.29339
Meth__cg16692277__GUCY1B2	0.050331	0.031959	0.3227	0.84944	0.08451	0.68625	0.36589	0.17524	0.29372	0.076198	0.057207	0.43973	0.11121	0.24383	0.057445	0.037451	0.056553	0.043622	0.81399	0.74253	0.1162	0.092876	0.60636	0.055381	0.068415	0.089931	0.18586	0.03862	0.067442	0.74229	0.04384	0.72836	0.16005	0.25453	0.20057	0.17514
Meth__cg08248532__PRDX4	0.45372	0.041192	0.090138	0.052872	0.23399	0.05072	0.060694	0.096774	0.099951	0.49466	0.071329	0.096662	0.40335	0.087081	0.056741	0.11216	0.24898	0.20688	0.045129	0.083035	0.047916	0.10814	0.34718	0.1586	0.34213	0.23769	0.41299	0.085461	0.13802	0.37355	0.058155	0.034821	0.081957	0.33559	0.11048	0.059816
Meth__cg20615951__C1orf71	0.02214	0.023996	0.042112	0.020817	0.019377	0.020041	0.023053	0.40483	0.020388	0.022308	0.033149	0.032074	0.037288	0.02692	0.021373	0.018832	0.038493	0.018131	0.016289	0.023402	0.026432	0.049123	0.021239	0.032723	0.066251	0.03766	0.018354	0.014954	0.0162	0.021806	0.018325	0.015967	0.033819	0.028066	0.019096	0.021338
Meth__cg16770799__ITGA5	0.074418	0.043447	0.067485	0.8854	0.17002	0.12763	0.21217	0.40095	0.068177	0.535	0.075155	0.66964	0.16755	0.075949	0.1759	0.043332	0.15269	0.065932	0.59707	0.50353	0.066387	0.12574	0.48345	0.052908	0.86732	0.10683	0.053988	0.053449	0.050832	0.37516	0.063009	0.62757	0.42431	0.33876	0.076115	0.051493
U133A__CLDN3	7.7269	8.5775	5.1292	7.7776	9.2494	4.7725	8.7299	8.1731	6.2573	8.0305	4.4347	6.8845	4.4998	3.9735	3.9722	6.2876	7.4706	4.6249	8.2015	10.1075	4.2289	4.4656	7.8263	8.3076	7.829	7.6463	5.0252	5.2019	3.7519	9.1572	10.4226	6.5411	9.7858	10.169	5.8151	7.4535
Meth__cg24949488__DNTT	0.42372	0.096279	0.2155	0.84817	0.75592	0.08372	0.35639	0.83895	0.67981	0.66379	0.2809	0.17602	0.35968	0.39049	0.096892	0.71303	0.16543	0.053589	0.30137	0.4392	0.060641	0.085451	0.32687	0.074141	0.20078	0.20579	0.033616	0.10259	0.032597	0.34705	0.1453	0.2166	0.048182	0.83443	0.3763	0.22312
Meth__cg09906309__C11orf46	0.05351	0.049317	0.53943	0.71353	0.073916	0.1626	0.80316	0.23649	0.070702	0.061008	0.049383	0.27003	0.20502	0.068147	0.059033	0.049962	0.12073	0.050507	0.1697	0.137	0.1211	0.13707	0.71069	0.11246	0.073663	0.11423	0.028727	0.030746	0.054515	0.068244	0.033905	0.070402	0.21438	0.054782	0.13337	0.055203
Meth__cg04041960__RGS10	0.047879	0.03874	0.079229	0.10616	0.052037	0.14192	0.059415	0.033403	0.32767	0.04059	0.057067	0.070891	0.90506	0.28391	0.04765	0.048323	0.15702	0.047276	0.037683	0.056562	0.35091	0.12822	0.6352	0.069644	0.79466	0.077766	0.03782	0.02903	0.036905	0.047226	0.36455	0.029353	0.10105	0.044936	0.041428	0.045136
Meth__cg00067471__ATP5D	0.058818	0.061324	0.70581	0.090572	0.067579	0.39372	0.096675	0.212	0.05635	0.087782	0.085263	0.35673	0.14735	0.061668	0.14243	0.075771	0.22115	0.057543	0.092154	0.1859	0.31772	0.1249	0.14487	0.13729	0.13895	0.084494	0.046087	0.075986	0.059031	0.10731	0.072675	0.075208	0.14424	0.057761	0.067086	0.065105
U133A__SOX9	8.2497	7.1016	7.4328	6.4415	3.6997	5.1599	5.4662	9.6309	7.8348	3.694	7.2584	7.6915	8.1163	7.6546	8.6772	8.0704	9.0411	7.0576	6.8808	5.2438	7.05	6.2797	7.1848	7.9098	4.4058	5.1836	7.2816	8.8149	3.9671	8.6517	7.8486	7.6821	5.5651	8.8612	7.6305	6.2065
Meth__cg24968336__KCNK6	0.055029	0.29251	0.82335	0.34206	0.26666	0.89598	0.066996	0.90938	0.39732	0.4462	0.10864	0.80086	0.53039	0.38988	0.56271	0.46583	0.093795	0.20591	0.27657	0.079055	0.79717	0.79421	0.44313	0.1064	0.46202	0.21682	0.48296	0.082581	0.14321	0.82451	0.11075	0.55102	0.16124	0.065219	0.066534	0.10117
Meth__cg21137823__PRKCZ	0.26808	0.057186	0.22216	0.26316	0.057365	0.95841	0.069993	0.11157	0.63563	0.23063	0.28428	0.21045	0.15574	0.52548	0.030824	0.035256	0.036404	0.023111	0.056126	0.049195	0.045624	0.48588	0.070507	0.060093	0.1075	0.088788	0.10294	0.041261	0.037657	0.041039	0.02383	0.036164	0.17245	0.037109	0.042193	0.042523
Meth__cg14580982__ATP6V1C2	0.07911	0.083536	0.60019	0.19984	0.60397	0.60556	0.38951	0.48551	0.034968	0.839	0.66119	0.1181	0.54844	0.053099	0.36658	0.072215	0.22735	0.042549	0.80118	0.78053	0.29927	0.84512	0.41648	0.080325	0.75806	0.22397	0.040209	0.039133	0.07767	0.34302	0.19727	0.80016	0.045151	0.384	0.62891	0.81345
Meth__cg16689634__CYP4X1	0.070387	0.34942	0.90516	0.088826	0.050963	0.85139	0.67648	0.13259	0.054591	0.046244	0.33599	0.41945	0.86428	0.057633	0.49694	0.38524	0.12218	0.052548	0.8637	0.89911	0.17075	0.7006	0.87605	0.089983	0.79832	0.096832	0.06817	0.049273	0.14902	0.51232	0.039131	0.0523	0.13342	0.12545	0.58011	0.87703
Meth__cg20006825__PTMS	0.049958	0.17076	0.64834	0.51109	0.2769	0.052906	0.093631	0.04141	0.51662	0.11289	0.39822	0.16432	0.61181	0.44153	0.591	0.037886	0.15899	0.043832	0.076216	0.088082	0.15244	0.074093	0.424	0.077062	0.095686	0.2401	0.056796	0.033999	0.18178	0.23142	0.079013	0.057742	0.18438	0.052613	0.12579	0.35427
Meth__cg19740287__MOSPD2	0.3725	0.042788	0.050757	0.03702	0.039861	0.039583	0.046174	0.044521	0.043284	0.057416	0.039902	0.29744	0.26435	0.046396	0.032598	0.038206	0.15287	0.40907	0.034805	0.038467	0.043606	0.083881	0.34543	0.074301	0.11613	0.07017	0.39066	0.037925	0.11212	0.1655	0.042851	0.028505	0.042653	0.080052	0.048522	0.043892
Meth__cg01980637__PER1	0.029079	0.02551	0.53162	0.97554	0.019686	0.97162	0.031728	0.98976	0.97717	0.91596	0.035952	0.5287	0.95178	0.97139	0.95859	0.97625	0.92375	0.017943	0.7177	0.025096	0.73477	0.055102	0.96594	0.044288	0.95003	0.072362	0.71358	0.021214	0.020949	0.029383	0.94636	0.13804	0.029926	0.65196	0.59775	0.023435
Meth__cg20633883__ABCC3	0.039214	0.6478	0.05335	0.057959	0.48501	0.53767	0.39237	0.23814	0.12989	0.61004	0.37305	0.035706	0.81961	0.16871	0.80178	0.045314	0.071731	0.041546	0.042918	0.055268	0.046659	0.082116	0.04712	0.049746	0.58084	0.1777	0.26476	0.040409	0.039287	0.79833	0.046934	0.038024	0.067866	0.055195	0.19019	0.55382
Meth__cg03157806__FAM11A	0.52289	0.095134	0.098696	0.087981	0.51654	0.047389	0.083569	0.47287	0.060268	0.56042	0.082153	0.079951	0.17331	0.06526	0.49411	0.57263	0.25028	0.045234	0.042006	0.10984	0.22064	0.18675	0.099308	0.51681	0.40999	0.11252	0.54731	0.0583	0.58907	0.040723	0.039589	0.42943	0.13008	0.57006	0.54689	0.06869
Meth__cg13163729__SIX3	0.068506	0.063566	0.86875	0.21311	0.55546	0.84868	0.75208	0.094886	0.049965	0.51796	0.84127	0.057334	0.35537	0.063754	0.62234	0.43672	0.10018	0.13257	0.80674	0.83865	0.75055	0.81808	0.34444	0.089934	0.39014	0.11775	0.056727	0.055231	0.089445	0.066464	0.044205	0.44981	0.07634	0.51021	0.72749	0.54301
Meth__cg07312445__FLJ14001	0.12145	0.031898	0.048765	0.046454	0.029399	0.38234	0.22158	0.048904	0.032397	0.042039	0.057791	0.054666	0.11467	0.047518	0.038858	0.033304	0.1259	0.039612	0.034854	0.052344	0.074773	0.070658	0.050347	0.10227	0.076885	0.059165	0.046743	0.031284	0.12501	0.042337	0.0286	0.77504	0.10054	0.046771	0.25991	0.60116
Meth__cg18972811__SLIT2	0.76753	0.018963	0.97491	0.040338	0.20366	0.96739	0.82303	0.74913	0.023504	0.94652	0.97083	0.33214	0.73213	0.029644	0.94332	0.021982	0.10014	0.016111	0.97333	0.88169	0.055012	0.92134	0.24153	0.025308	0.95451	0.086159	0.032006	0.01584	0.015095	0.012408	0.032664	0.96488	0.40884	0.97681	0.40251	0.90072
Meth__cg17960516__FLJ33718	0.057672	0.05988	0.691	0.065058	0.14031	0.85009	0.077792	0.079292	0.075765	0.058749	0.95668	0.08268	0.81451	0.066086	0.95973	0.10917	0.099423	0.040861	0.035983	0.097565	0.83766	0.20457	0.073781	0.081603	0.50231	0.13201	0.061241	0.058477	0.10952	0.85898	0.034288	0.044269	0.12456	0.044351	0.047378	0.070134
U133A__TRIM37	7.6404	7.063	7.6983	9.7805	8.4135	7.5534	7.6458	8.6357	7.9997	8.3733	6.8463	7.1146	6.7027	8.1695	7.9814	8.4035	8.1616	7.0439	10.9395	11.1347	8.6618	8.0627	10.1321	7.4671	7.8885	6.4607	8.4131	7.3275	7.8248	6.9794	7.9853	6.7477	7.8976	8.236	8.53	8.7208
Meth__cg14002682__RBJ	0.048602	0.048458	0.044118	0.050581	0.040235	0.03917	0.058976	0.3125	0.067859	0.054763	0.045774	0.041089	0.08842	0.054603	0.043013	0.047288	0.21875	0.052018	0.039537	0.042577	0.038416	0.18133	0.039188	0.16423	0.046587	0.12061	0.065161	0.034587	0.057599	0.033437	0.05095	0.053519	0.068076	0.055581	0.06179	0.037622
Meth__cg22885821__GNAS	0.036338	0.22593	0.19947	0.037829	0.19204	0.2672	0.24922	0.06126	0.028251	0.1453	0.32724	0.051083	0.12	0.036632	0.060873	0.03105	0.082214	0.040239	0.24801	0.10314	0.056677	0.34544	0.88658	0.06891	0.066108	0.082075	0.031735	0.05148	0.029654	0.034358	0.034264	0.19424	0.15954	0.069243	0.050201	0.43169
Meth__cg04785227__CHRNA7	0.061174	0.032114	0.44034	0.27321	0.04951	0.065836	0.34008	0.068878	0.050995	0.09099	0.066357	0.3625	0.87487	0.050063	0.28031	0.047152	0.039802	0.036881	0.93841	0.23411	0.04735	0.33097	0.081907	0.079516	0.2322	0.03716	0.03663	0.037959	0.039934	0.045074	0.035178	0.16262	0.11532	0.053014	0.038851	0.04567
Meth__cg16817891__IGF2AS	0.046548	0.0175	0.17238	0.051566	0.029457	0.26117	0.046588	0.12542	0.029272	0.035942	0.11634	0.045556	0.174	0.029894	0.024772	0.089712	0.059306	0.017372	0.35427	0.21249	0.029729	0.21515	0.17367	0.04165	0.10765	0.038143	0.023738	0.043327	0.018876	0.12602	0.037542	0.057852	0.076121	0.061339	0.021808	0.024818
Meth__cg14831838__CDK5R2	0.048338	0.033301	0.042517	0.12726	0.21836	0.49649	0.18598	0.096798	0.092269	0.038921	0.42542	0.033846	0.62009	0.11337	0.037936	0.08696	0.09199	0.027199	0.031889	0.042964	0.034658	0.06766	0.049131	0.078574	0.080321	0.058818	0.030195	0.026522	0.034908	0.030958	0.028514	0.024621	0.68158	0.040702	0.034239	0.040193
Meth__cg05276137__SLC2A4RG	0.04205	0.034909	0.52587	0.3953	0.12825	0.43517	0.049333	0.48328	0.048521	0.58364	0.042484	0.70371	0.4229	0.16168	0.32423	0.17435	0.6147	0.037098	0.099316	0.24685	0.12477	0.17542	0.16654	0.035898	0.2693	0.070423	0.035896	0.12352	0.086731	0.16327	0.17406	0.088376	0.064565	0.09221	0.11122	0.08685
Meth__cg13184872__ADPN	0.083199	0.097782	0.084784	0.066681	0.046248	0.048594	0.085224	0.10723	0.060896	0.077842	0.053074	0.083743	0.077296	0.063371	0.05863	0.060899	0.072989	0.040844	0.038705	0.074193	0.061859	0.66075	0.092256	0.077331	0.4296	0.091981	0.042337	0.041172	0.048292	0.034627	0.046447	0.033808	0.096198	0.07093	0.065975	0.065715
Meth__cg10090585__COVA1	0.18126	0.056761	0.038837	0.05808	0.044065	0.038064	0.046125	0.057381	0.044096	0.030865	0.048695	0.027371	0.21221	0.040084	0.060981	0.066882	0.1218	0.069951	0.049679	0.047296	0.032461	0.13768	0.072322	0.051491	0.15231	0.090494	0.036149	0.04495	0.058242	0.074222	0.042729	0.073725	0.086612	0.084199	0.14037	0.043275
Meth__cg10423860__CST5	0.056442	0.031387	0.82304	0.59276	0.51954	0.069126	0.10346	0.059053	0.023756	0.54785	0.17985	0.55508	0.28026	0.030973	0.065544	0.17163	0.056912	0.023987	0.40197	0.3483	0.043274	0.033261	0.61996	0.15252	0.22606	0.039312	0.043079	0.051636	0.040205	0.57124	0.059617	0.14869	0.24599	0.12068	0.24289	0.66663
Meth__cg01367992__LY9	0.65231	0.10224	0.88502	0.78368	0.84833	0.054197	0.22222	0.87381	0.80121	0.59528	0.14243	0.70392	0.7408	0.64792	0.273	0.28136	0.31074	0.062479	0.69667	0.65197	0.088208	0.23035	0.49133	0.10144	0.16802	0.090342	0.073003	0.1322	0.078379	0.7983	0.13141	0.19425	0.12087	0.66262	0.42857	0.20834
Meth__cg11840168__RBBP8	0.048993	0.054104	0.064204	0.049695	0.046063	0.041367	0.065166	0.64666	0.049408	0.15165	0.066363	0.047699	0.060769	0.054281	0.043169	0.053413	0.083865	0.041324	0.038405	0.056374	0.067307	0.079834	0.059438	0.077917	0.090944	0.11256	0.036059	0.045501	0.038751	0.041019	0.042349	0.039186	0.091257	0.047627	0.04788	0.053652
U133A__PSMB8	5.9129	8.1465	7.6424	4.8895	7.4786	5.1509	5.1652	6.704	9.2071	5.7421	6.8288	8.6923	8.168	5.4133	4.9573	8.1246	9.5104	6.8425	4.8232	4.9295	9.0369	7.2687	6.817	7.9776	5.3379	6.1107	7.182	8.2313	8.3033	6.4629	9.228	6.4871	6.663	6.7358	5.3678	4.6754
Meth__cg02963198__NOTCH2NL	0.025026	0.023349	0.026632	0.023769	0.01069	0.29547	0.032214	0.021705	0.014974	0.019759	0.024127	0.019809	0.029382	0.024254	0.014335	0.015744	0.023376	0.012597	0.019733	0.031792	0.033078	0.07814	0.023442	0.025234	0.047864	0.023425	0.012855	0.013322	0.011055	0.014148	0.013748	0.012219	0.076382	0.02184	0.019869	0.019905
Meth__cg10735607__TMEM109	0.096134	0.050255	0.55362	0.24868	0.19377	0.9158	0.17611	0.63418	0.056767	0.12319	0.29167	0.43858	0.3463	0.057872	0.13356	0.45399	0.15836	0.06358	0.28064	0.14571	0.20077	0.73328	0.11111	0.036036	0.070612	0.1748	0.063022	0.26023	0.058688	0.40222	0.092725	0.39396	0.17525	0.44396	0.072849	0.092126
Meth__cg12373771__CECR6	0.67432	0.057027	0.67978	0.16667	0.12153	0.29527	0.21677	0.033564	0.19799	0.13227	0.90843	0.6632	0.75313	0.1476	0.17323	0.27029	0.27656	0.67706	0.06222	0.10148	0.092074	0.93673	0.12553	0.11844	0.95063	0.076302	0.081548	0.51443	0.20282	0.049545	0.055465	0.47541	0.059289	0.12281	0.25073	0.10477
Meth__cg00902195__SYT10	0.17794	0.012566	0.96831	0.55217	0.012629	0.88688	0.9653	0.98001	0.42444	0.040163	0.96846	0.96704	0.23776	0.41806	0.011165	0.10545	0.054748	0.13846	0.3949	0.37723	0.021398	0.90213	0.72947	0.028403	0.8825	0.025776	0.020788	0.037022	0.15129	0.88008	0.019247	0.67307	0.32603	0.63684	0.014339	0.015449
Meth__cg25376316__CA5B	0.75772	0.039274	0.97704	0.021369	0.51536	0.22563	0.023503	0.98297	0.040391	0.70498	0.02412	0.05472	0.60144	0.026641	0.031438	0.03365	0.025929	0.81822	0.01886	0.029037	0.02681	0.61905	0.020981	0.13304	0.64606	0.073683	0.80907	0.025335	0.79145	0.71233	0.0364	0.56987	0.030325	0.021429	0.96006	0.93958
Meth__cg18242682__FOXK2	0.018151	0.030612	0.017722	0.023887	0.017835	0.014175	0.021542	0.032356	0.023792	0.015667	0.02066	0.056108	0.027705	0.015062	0.015668	0.021884	0.031831	0.012798	0.022274	0.02054	0.021215	0.031365	0.019282	0.017143	0.032013	0.062065	0.017519	0.018697	0.010964	0.017327	0.01491	0.014346	0.051671	0.023161	0.021819	0.019143
Meth__cg08434396__FMR1	0.46454	0.081255	0.075629	0.090129	0.11636	0.062806	0.084726	0.51322	0.065169	0.098028	0.097702	0.072713	0.14738	0.068057	0.19187	0.44131	0.15011	0.10075	0.11493	0.060215	0.072608	0.14651	0.067371	0.26746	0.30636	0.14823	0.40661	0.04957	0.13352	0.07124	0.05756	0.13056	0.24026	0.41541	0.14268	0.064032
U133A__PON2	6.9905	8.545	6.3746	6.9593	7.6992	6.8894	7.5751	7.1908	6.3066	7.1999	8.0402	6.2384	7.0837	7.9459	7.2793	7.6566	7.9654	7.5685	6.838	6.2501	8.0485	6.4667	7.1855	7.0361	6.9661	8.2261	7.6251	7.2494	8.6669	7.4132	9.4905	10.4159	6.8371	7.2709	8.3466	7.3836
Meth__cg27271445__IDH3G	0.57864	0.062717	0.066902	0.057995	0.58972	0.04611	0.070445	0.49167	0.042822	0.052863	0.051571	0.090314	0.10096	0.051443	0.54164	0.5433	0.26789	0.057732	0.077574	0.077093	0.66536	0.098737	0.061254	0.49221	0.43645	0.098846	0.58097	0.0466	0.64788	0.047265	0.047157	0.44583	0.094382	0.62594	0.47983	0.054627
Meth__cg00230685__SCML1	0.58693	0.22035	0.089433	0.02686	0.32599	0.031144	0.067332	0.082392	0.079591	0.64086	0.03585	0.71938	0.46453	0.059245	0.025101	0.042396	0.24572	0.3817	0.030571	0.044172	0.40046	0.052338	0.48392	0.57483	0.54985	0.63735	0.48594	0.056265	0.73197	0.52477	0.058874	0.039789	0.041225	0.50711	0.29008	0.045627
Meth__cg25025243__GSTP1	0.16491	0.13901	0.19224	0.11518	0.15738	0.85582	0.13119	0.12573	0.166	0.13017	0.13622	0.31532	0.30233	0.15429	0.5543	0.61085	0.28177	0.62854	0.11601	0.16284	0.57071	0.7621	0.15389	0.25425	0.21482	0.24667	0.33212	0.35516	0.43811	0.12855	0.13259	0.19528	0.13169	0.15115	0.094258	0.077987
Meth__cg08069899__CCND2	0.18543	0.037618	0.75491	0.051816	0.041886	0.73348	0.32492	0.97996	0.14357	0.89761	0.96711	0.62489	0.35637	0.12618	0.036762	0.070773	0.11005	0.03509	0.78426	0.5727	0.056722	0.77503	0.30048	0.058091	0.87158	0.068334	0.034991	0.098896	0.048023	0.025175	0.040857	0.23899	0.12661	0.5952	0.080063	0.058214
Meth__cg14870461__AER61	0.69573	0.94442	0.75392	0.97486	0.95143	0.03558	0.22057	0.69238	0.85566	0.24271	0.027343	0.77487	0.87496	0.87452	0.040534	0.020638	0.14968	0.011646	0.2137	0.27823	0.17849	0.037273	0.25964	0.022156	0.5696	0.79922	0.017455	0.019148	0.011109	0.94438	0.6021	0.73793	0.24775	0.49158	0.82783	0.77426
Meth__cg00338702__CHFR	0.081521	0.039809	0.20696	0.069098	0.049117	0.066099	0.054158	0.055704	0.04402	0.052192	0.05759	0.16703	0.1867	0.049555	0.048785	0.070846	0.17479	0.39344	0.043506	0.05878	0.060629	0.86124	0.049043	0.090202	0.11452	0.1003	0.041914	0.35202	0.15532	0.045651	0.061362	0.043985	0.076923	0.055102	0.084119	0.089309
Meth__cg20496643__RASL10B	0.037743	0.4722	0.90242	0.062651	0.016694	0.025737	0.39752	0.95832	0.025463	0.06744	0.045898	0.049503	0.84603	0.030793	0.84193	0.016766	0.071138	0.32795	0.035076	0.04486	0.036176	0.867	0.059348	0.060034	0.086154	0.44729	0.84804	0.46565	0.068282	0.91485	0.027348	0.88254	0.055785	0.025328	0.070269	0.031257
Meth__cg10065416__MPP3	0.044404	0.046311	0.098519	0.2643	0.061988	0.10324	0.051555	0.13207	0.21416	0.057924	0.19794	0.17655	0.49197	0.19095	0.12736	0.051081	0.1025	0.35759	0.38211	0.16088	0.11366	0.6319	0.27924	0.040192	0.2525	0.12243	0.045379	0.040713	0.12546	0.22887	0.036255	0.033734	0.052989	0.051959	0.051496	0.053918
Meth__cg24384676__SLC25A21	0.062061	0.17277	0.11251	0.24329	0.11767	0.59368	0.20415	0.047615	0.14353	0.086777	0.3156	0.12911	0.22753	0.13965	0.081887	0.044642	0.10381	0.044655	0.065928	0.064822	0.1435	0.13836	0.075822	0.096526	0.073317	0.12611	0.042702	0.054653	0.15761	0.23826	0.049078	0.064373	0.10882	0.15842	0.07667	0.06453
U133A__CDK14	8.6483	5.1017	5.5914	6.7216	6.7512	4.9859	5.9636	6.0433	7.151	5.5382	5.5826	6.2902	5.8351	5.5811	6.4406	6.7865	5.4488	6.9009	5.2891	5.3301	5.5064	6.4005	5.6448	6.3828	5.0626	5.0038	5.8604	7.3179	6.1089	6.4645	7.2559	8.4385	5.6363	6.2927	5.5939	5.8693
Meth__cg02566518__FUT11	0.083125	0.18464	0.4376	0.26722	0.11705	0.028089	0.10853	0.39525	0.028404	0.72416	0.054286	0.73613	0.42972	0.064953	0.035959	0.040253	0.061337	0.019856	0.38456	0.2871	0.055775	0.39536	0.67766	0.059914	0.090326	0.047979	0.026362	0.024455	0.45565	0.24963	0.92976	0.17247	0.46567	0.25603	0.16176	0.92916
Meth__cg08355944__SLC37A3	0.058393	0.067359	0.059758	0.12711	0.35251	0.047651	0.41482	0.040433	0.054383	0.10565	0.042742	0.056496	0.12987	0.061758	0.044194	0.043421	0.092842	0.035493	0.20809	0.21838	0.061436	0.069736	0.20021	0.11499	0.25175	0.097029	0.035892	0.027137	0.035159	0.067025	0.068417	0.052139	0.12033	0.12724	0.18169	0.1227
Meth__cg14605021__FGF20	0.10524	0.034945	0.23711	0.93103	0.13532	0.92773	0.92244	0.95651	0.28184	0.077901	0.94251	0.7036	0.11765	0.26765	0.90928	0.078464	0.11086	0.46456	0.52906	0.53847	0.91779	0.91888	0.74797	0.065574	0.89136	0.089178	0.62789	0.56263	0.12351	0.051613	0.10618	0.12239	0.12485	0.68306	0.74705	0.79989
Meth__cg14960043__DEF6	0.064346	0.043366	0.053894	0.073623	0.044446	0.89669	0.054076	0.056538	0.050954	0.050344	0.059843	0.051182	0.1571	0.054779	0.038202	0.068	0.105	0.43454	0.049449	0.051741	0.90621	0.37501	0.047611	0.099575	0.11147	0.060897	0.3945	0.037286	0.27582	0.04196	0.042205	0.072965	0.064604	0.63018	0.054353	0.073745
Meth__cg12894126__UCK1	0.058321	0.23699	0.25155	0.21837	0.11861	0.41864	0.13138	0.64409	0.095116	0.12067	0.083963	0.49822	0.22983	0.11993	0.083302	0.2622	0.07764	0.41576	0.10787	0.09111	0.47353	0.60313	0.25692	0.066957	0.11375	0.16119	0.093897	0.15398	0.20394	0.067429	0.054563	0.038728	0.12491	0.14534	0.082676	0.095009
Meth__cg15812873__SULT1A1	0.07856	0.069042	0.92125	0.26235	0.037515	0.63037	0.19664	0.40718	0.033968	0.036431	0.88408	0.080069	0.23832	0.0391	0.76217	0.024731	0.090532	0.034752	0.52741	0.41266	0.54389	0.61971	0.1655	0.07046	0.15973	0.034532	0.10808	0.031093	0.056955	0.1047	0.032165	0.040765	0.20961	0.040436	0.033749	0.049032
Meth__cg09772154__FGFR2	0.051302	0.052388	0.13718	0.098032	0.050643	0.060641	0.073059	0.054132	0.080311	0.060474	0.071123	0.037939	0.50657	0.075339	0.077251	0.080112	0.12443	0.497	0.8306	0.61321	0.27884	0.91249	0.05893	0.041849	0.078138	0.10166	0.041212	0.041183	0.058456	0.068384	0.058374	0.015353	0.10804	0.049771	0.033754	0.081591
Meth__cg08570275__P2RY1	0.09353	0.035141	0.21073	0.049781	0.022666	0.090626	0.30683	0.19275	0.032983	0.019924	0.11384	0.064076	0.05684	0.022731	0.027827	0.02738	0.078074	0.023589	0.13794	0.071567	0.036124	0.45947	0.045188	0.026736	0.12117	0.044653	0.028443	0.015	0.028591	0.019095	0.0218	0.016035	0.10064	0.022464	0.024197	0.033257
