Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg06481786__RAD52B	0.09574	0.14499	0.21827	0.1972	0.076937	0.62996	0.10011	0.27586	0.14208	0.17345	0.08555	0.11673	0.58262	0.11643	0.12014	0.11668	0.29242	0.15351	0.10966	0.17453	0.11102	0.19189	0.059609	0.68879	0.25766	0.12217	0.17664	0.29048	0.083155	0.099149	0.11959	0.16275	0.10903	0.10211	0.15254	0.1307	0.12762	0.11743
Meth__cg13300756__HAS1	0.12398	0.026635	0.9228	0.14175	0.1281	0.49095	0.74753	0.97068	0.026047	0.031592	0.94238	0.70356	0.75334	0.047546	0.61616	0.24821	0.040773	0.021765	0.85666	0.62667	0.052042	0.94073	0.10442	0.26146	0.25525	0.049434	0.12219	0.041019	0.063434	0.027008	0.45293	0.11617	0.031401	0.85356	0.24201	0.38596	0.063108	0.14378
Meth__cg08497766__IL15RA	0.042792	0.044217	0.045235	0.047345	0.023652	0.61425	0.06131	0.0742	0.029913	0.02462	0.03844	0.037199	0.046646	0.035325	0.45008	0.041135	0.073685	0.022659	0.029472	0.052519	0.037782	0.051173	0.037735	0.043532	0.05283	0.029572	0.067074	0.065911	0.032949	0.041034	0.028432	0.018402	0.027691	0.02964	0.071878	0.030416	0.028676	0.040343
Meth__cg18335068__ZNF677	0.42356	0.051365	0.39538	0.95047	0.29806	0.61395	0.93149	0.96116	0.20221	0.80268	0.95149	0.068351	0.40136	0.17876	0.66161	0.027996	0.3627	0.041031	0.88043	0.64354	0.036104	0.03575	0.079372	0.66219	0.67995	0.33768	0.90756	0.15916	0.10864	0.50139	0.098178	0.48366	0.30474	0.25807	0.2661	0.033494	0.088111	0.05029
Meth__cg08817120__DKFZP686A01247	0.046962	0.038437	0.051929	0.050878	0.031871	0.59041	0.041001	0.034056	0.03585	0.047838	0.053212	0.03989	0.063048	0.03758	0.029357	0.07391	0.062689	0.061435	0.55919	0.072956	0.036885	0.054692	0.033501	0.089264	0.047349	0.06673	0.062655	0.079215	0.029482	0.029828	0.029415	0.025753	0.031128	0.03401	0.15369	0.047616	0.034755	0.33123
Meth__cg23182299__LHX5	0.4884	0.027814	0.95812	0.69363	0.12578	0.62314	0.31577	0.9434	0.062945	0.093038	0.7225	0.96912	0.7467	0.065467	0.34581	0.18509	0.083941	0.032818	0.73281	0.69994	0.075445	0.65984	0.55804	0.52632	0.53394	0.044965	0.51854	0.05029	0.052785	0.16814	0.072223	0.099251	0.030045	0.5103	0.097485	0.81793	0.17291	0.22328
Meth__cg05621401__RET	0.071251	0.067762	0.09261	0.045105	0.9362	0.8755	0.071494	0.31809	0.044376	0.97801	0.49979	0.82926	0.97039	0.040055	0.050204	0.19726	0.077992	0.036639	0.048155	0.034938	0.050614	0.16556	0.037503	0.91516	0.048311	0.07058	0.092155	0.050925	0.048221	0.03728	0.034182	0.096162	0.054113	0.89685	0.070896	0.083552	0.051518	0.20906
Meth__cg07708788__SLCO2A1	0.015971	0.057925	0.037517	0.026432	0.023447	0.69372	0.037764	0.60465	0.026239	0.22455	0.88384	0.19603	0.48234	0.024212	0.081771	0.031643	0.01727	0.020986	0.081589	0.41814	0.053688	0.079545	0.12932	0.50193	0.020757	0.044095	0.026429	0.048191	0.017632	0.024809	0.022235	0.028196	0.01582	0.24774	0.028432	0.02813	0.021991	0.025982
Meth__cg03910901__COPS6	0.02887	0.022226	0.049442	0.056727	0.033971	0.03612	0.04092	0.032878	0.036145	0.048323	0.02463	0.35714	0.097048	0.030974	0.038225	0.037593	0.042102	0.026002	0.037484	0.037523	0.038211	0.050054	0.03141	0.070394	0.071731	0.046997	0.06048	0.052931	0.029961	0.026941	0.04461	0.041331	0.038697	0.032391	0.13262	0.048024	0.044057	0.044197
Meth__cg14580982__ATP6V1C2	0.07911	0.083536	0.60019	0.19984	0.60397	0.60556	0.38951	0.48551	0.034968	0.839	0.66119	0.1181	0.54844	0.053099	0.36658	0.072215	0.22735	0.042549	0.80118	0.78053	0.33208	0.29927	0.46872	0.84512	0.41648	0.080325	0.75806	0.22397	0.040209	0.039133	0.07767	0.34302	0.19727	0.80016	0.045151	0.384	0.62891	0.81345
Meth__cg05562817__MGC33839	0.047898	0.075152	0.093729	0.71677	0.2378	0.052471	0.12321	0.089842	0.50683	0.10304	0.065211	0.5035	0.11111	0.52285	0.11281	0.06103	0.11307	0.044588	0.056171	0.080851	0.066224	0.066259	0.056593	0.07335	0.15728	0.13798	0.11494	0.2402	0.052443	0.24782	0.063856	0.41959	0.058231	0.054567	0.066196	0.073545	0.26077	0.21489
Meth__cg05200311__DEK	0.04815	0.055553	0.031652	0.057888	0.031337	0.029055	0.070299	0.73401	0.024986	0.033695	0.036829	0.049274	0.050711	0.039632	0.049912	0.061727	0.082065	0.016725	0.028625	0.051454	0.042052	0.04206	0.024576	0.097105	0.038376	0.047732	0.071739	0.054463	0.031741	0.035442	0.02591	0.042446	0.030731	0.025284	0.086216	0.03023	0.04185	0.04364
Meth__cg18943195__RAB11FIP5	0.023537	0.1874	0.026012	0.067181	0.039545	0.020551	0.024068	0.41618	0.11835	0.028494	0.016384	0.032706	0.030945	0.10912	0.020444	0.021096	0.027896	0.017624	0.61738	0.46078	0.037064	0.23412	0.083374	0.031731	0.022619	0.037244	0.035886	0.22778	0.020968	0.018425	0.040146	0.016065	0.021008	0.0182	0.045075	0.31379	0.017668	0.016324
Meth__cg23547073__ABCB6	0.18665	0.1761	0.22685	0.17618	0.4835	0.080683	0.70881	0.1859	0.15155	0.54572	0.17178	0.14439	0.58537	0.50398	0.10666	0.38479	0.30509	0.096768	0.51005	0.20361	0.10856	0.21023	0.11258	0.11623	0.13006	0.13636	0.5991	0.21839	0.11991	0.090123	0.18541	0.074732	0.098376	0.081487	0.18769	0.11606	0.10099	0.10406
Meth__cg15302379__KAZALD1	0.072226	0.7086	0.59171	0.18011	0.74138	0.40398	0.83333	0.094105	0.2289	0.90523	0.83042	0.54389	0.9097	0.25357	0.88522	0.35351	0.11037	0.29469	0.22952	0.30772	0.15406	0.91205	0.26405	0.11559	0.13913	0.086526	0.10482	0.77772	0.14107	0.050584	0.86335	0.032404	0.4892	0.051285	0.064621	0.79699	0.088838	0.052431
Meth__cg12324831__VBP1	0.36615	0.057001	0.077633	0.062081	0.11317	0.04739	0.065106	0.23292	0.059686	0.050363	0.053443	0.046101	0.12274	0.059083	0.1665	0.10656	0.077978	0.051267	0.044468	0.04946	0.094021	0.051949	0.3877	0.072195	0.051916	0.079665	0.24371	0.085023	0.056637	0.049891	0.063119	0.051115	0.047901	0.16347	0.088107	0.48214	0.14632	0.049304
Meth__cg19369556__CDH13	0.80099	0.031417	0.61277	0.71575	0.077164	0.88131	0.48249	0.099595	0.05933	0.046579	0.41104	0.053179	0.41435	0.069172	0.051051	0.51108	0.091172	0.026393	0.37729	0.29211	0.10766	0.050604	0.10116	0.83077	0.55376	0.063778	0.44811	0.076982	0.048062	0.028083	0.035675	0.47459	0.038177	0.32125	0.32064	0.56977	0.062605	0.053315
Meth__cg13507429__KLHDC7A	0.04908	0.10148	0.11312	0.3834	0.8506	0.77043	0.72138	0.85339	0.070133	0.36191	0.68464	0.063947	0.093126	0.08007	0.25453	0.74859	0.27289	0.047064	0.36547	0.79941	0.90659	0.50389	0.074524	0.48861	0.74147	0.38104	0.58272	0.083521	0.61439	0.10201	0.10758	0.29453	0.074683	0.05928	0.070149	0.13649	0.34815	0.79548
Meth__cg06319579__C17orf44	0.024016	0.090203	0.025093	0.10698	0.058369	0.56739	0.073005	0.027274	0.091611	0.043353	0.02307	0.057344	0.14755	0.083761	0.38068	0.026392	0.037586	0.032857	0.13858	0.055229	0.04995	0.044789	0.046158	0.31952	0.048204	0.0403	0.046168	0.052841	0.046064	0.021128	0.91548	0.038531	0.033695	0.041005	0.057175	0.046017	0.024555	0.050881
Meth__cg00877964__SLC1A4	0.045037	0.7068	0.049182	0.040968	0.041598	0.039548	0.047164	0.47303	0.048481	0.046709	0.85276	0.5165	0.83924	0.049989	0.51059	0.047751	0.12144	0.037315	0.42818	0.3473	0.04142	0.065042	0.039735	0.044771	0.046811	0.069868	0.0588	0.28227	0.03676	0.03362	0.043816	0.041999	0.038903	0.05031	0.092265	0.049632	0.050424	0.045509
Meth__cg21888438__MID1IP1	0.57708	0.076484	0.15808	0.067477	0.064673	0.1572	0.10863	0.043569	0.2029	0.28635	0.10525	0.5753	0.51733	0.17767	0.064955	0.05407	0.41169	0.04578	0.047347	0.12655	0.47762	0.16874	0.41626	0.10343	0.5446	0.24744	0.47331	0.31632	0.58224	0.046756	0.47434	0.40422	0.055239	0.064573	0.11795	0.3828	0.2366	0.061978
Meth__cg04315264__RPL10A	0.12409	0.071006	0.16315	0.07865	0.03408	0.45683	0.087918	0.079172	0.081468	0.055048	0.090721	0.21244	0.12497	0.06298	0.041672	0.066809	0.1033	0.038307	0.058875	0.098184	0.057401	0.59049	0.042107	0.10666	0.074336	0.080491	0.14251	0.098487	0.055057	0.056675	0.040166	0.041864	0.065784	0.041265	0.076223	0.045231	0.053536	0.051424
Meth__cg05369166__NFASC	0.09599	0.032065	0.95745	0.33772	0.20548	0.57413	0.46254	0.46203	0.076931	0.2852	0.18588	0.38101	0.89192	0.082215	0.16629	0.063494	0.04114	0.028314	0.5184	0.44927	0.20249	0.094743	0.2084	0.21931	0.22188	0.055573	0.63284	0.036859	0.31415	0.032232	0.04547	0.6788	0.043847	0.42773	0.20385	0.38226	0.28363	0.43448
Meth__cg10837843__DUSP1	0.049284	0.1806	0.063113	0.098858	0.097227	0.20777	0.061828	0.043905	0.065765	0.3239	0.052916	0.064304	0.3838	0.078454	0.1963	0.047297	0.095288	0.037893	0.041014	0.05388	0.53733	0.23521	0.055078	0.09384	0.053693	0.084153	0.079702	0.46599	0.04217	0.039093	0.045619	0.5375	0.042335	0.045007	0.099058	0.10493	0.074447	0.12438
Meth__cg19238398__DNAJC18	0.08155	0.076605	0.97471	0.10704	0.066846	0.069243	0.083383	0.059469	0.078662	0.067267	0.073422	0.075958	0.12942	0.079654	0.059782	0.073895	0.090179	0.082761	0.077685	0.076004	0.091129	0.079402	0.091921	0.11267	0.07822	0.1237	0.11537	0.06888	0.082935	0.085275	0.075193	0.049356	0.088135	0.056012	0.16029	0.071917	0.59022	0.93524
Meth__cg22468123__KLP1	0.04021	0.26022	0.04551	0.039799	0.025556	0.032821	0.039962	0.046711	0.037409	0.049137	0.036493	0.025091	0.062229	0.037383	0.040899	0.04425	0.063114	0.028384	0.25101	0.053472	0.041859	0.067636	0.03517	0.08345	0.041184	0.045974	0.065578	0.065499	0.030583	0.039414	0.032525	0.037362	0.03551	0.033413	0.08212	0.043372	0.038738	0.041601
Meth__cg07428182__PLXNA3	0.7751	0.041092	0.04687	0.046452	0.71352	0.034594	0.041688	0.55584	0.036036	0.83942	0.03121	0.10342	0.088314	0.036005	0.6907	0.61119	0.14962	0.047095	0.042712	0.049926	0.74411	0.89152	0.77305	0.071139	0.043006	0.087662	0.3095	0.077108	0.64159	0.033016	0.24001	0.036151	0.035293	0.46179	0.1332	0.85771	0.39443	0.033844
Meth__cg12373771__CECR6	0.67432	0.057027	0.67978	0.16667	0.12153	0.29527	0.21677	0.033564	0.19799	0.13227	0.90843	0.6632	0.75313	0.1476	0.17323	0.27029	0.27656	0.67706	0.06222	0.10148	0.080608	0.092074	0.42866	0.93673	0.12553	0.11844	0.95063	0.076302	0.081548	0.51443	0.20282	0.049545	0.055465	0.47541	0.059289	0.12281	0.25073	0.10477
Meth__cg13906416__PVR	0.075452	0.061582	0.098421	0.07788	0.058666	0.058351	0.56777	0.1102	0.051605	0.060942	0.067765	0.061753	0.11147	0.064926	0.052435	0.08001	0.099205	0.053848	0.076747	0.52112	0.056715	0.064501	0.052338	0.16268	0.083305	0.080007	0.17949	0.10629	0.04804	0.052161	0.049077	0.22546	0.049481	0.11504	0.11106	0.060195	0.063123	0.076227
Meth__cg19939627__MRPS34	0.13241	0.17212	0.16366	0.12294	0.038968	0.04973	0.09868	0.87349	0.069173	0.091245	0.13636	0.092071	0.13866	0.069118	0.051705	0.10603	0.1486	0.040702	0.070481	0.18522	0.065633	0.12651	0.058459	0.12021	0.11201	0.10531	0.21764	0.11088	0.050806	0.050021	0.042393	0.051021	0.04868	0.046656	0.10436	0.063053	0.069293	0.067759
Meth__cg13277716__KAL1	0.40969	0.046551	0.92615	0.029017	0.025637	0.032574	0.048685	0.045046	0.036387	0.036536	0.055877	0.055205	0.35348	0.042571	0.035635	0.041439	0.33621	0.17362	0.028696	0.041125	0.031812	0.11881	0.036457	0.12591	0.040914	0.068265	0.11273	0.055357	0.032377	0.29007	0.38724	0.020235	0.03136	0.04447	0.054421	0.036158	0.035975	0.045616
Meth__cg04959788__PTCH2	0.042444	0.068602	0.95658	0.54899	0.33578	0.92751	0.12292	0.1756	0.098101	0.038348	0.48443	0.56798	0.90924	0.10535	0.88071	0.035067	0.053886	0.030871	0.88443	0.47983	0.045437	0.049777	0.1732	0.53891	0.25523	0.12807	0.87366	0.058417	0.033209	0.13111	0.037046	0.27536	0.050768	0.95284	0.094375	0.045804	0.24538	0.82206
Meth__cg07876586__PGRMC1	0.63535	0.034891	0.049013	0.044841	0.23675	0.036419	0.04172	0.36015	0.30775	0.6851	0.053259	0.023437	0.071414	0.2782	0.31687	0.6523	0.1287	0.038342	0.040102	0.042748	0.64042	0.085082	0.62632	0.069308	0.049312	0.56424	0.52694	0.10979	0.6525	0.037663	0.15035	0.038865	0.035606	0.44815	0.14286	0.70684	0.26423	0.052589
Meth__cg22794078__C15orf44	0.023505	0.1029	0.090325	0.56474	0.19278	0.023428	0.059268	0.034456	0.13252	0.27868	0.018409	0.044544	0.23551	0.12531	0.045632	0.062147	0.051631	0.01614	0.031649	0.060408	0.29943	0.025277	0.034604	0.05712	0.054984	0.037746	0.10006	0.073755	0.022716	0.017994	0.022409	0.85055	0.03351	0.045975	0.10319	0.032201	0.22354	0.2983
Meth__cg00772000__NHLRC1	0.58081	0.054578	0.52575	0.16765	0.06551	0.9414	0.24602	0.051304	0.053091	0.076156	0.93929	0.038042	0.19078	0.065872	0.067988	0.049809	0.095685	0.5535	0.050944	0.067655	0.66181	0.062218	0.054725	0.39402	0.057257	0.068588	0.46188	0.10618	0.050052	0.094645	0.66248	0.10693	0.046523	0.14605	0.064349	0.054167	0.83004	0.79088
Meth__cg16539629__C14orf132	0.059926	0.06612	0.056869	0.098966	0.036653	0.075576	0.062606	0.58785	0.56354	0.03856	0.058269	0.054117	0.10714	0.52784	0.055046	0.070863	0.16574	0.029056	0.030829	0.068269	0.038816	0.060795	0.029539	0.88779	0.048164	0.072537	0.11062	0.070645	0.042259	0.057366	0.023143	0.042543	0.028669	0.035559	0.099924	0.040317	0.044964	0.042691
Meth__cg07312445__FLJ14001	0.12145	0.031898	0.048765	0.046454	0.029399	0.38234	0.22158	0.048904	0.032397	0.042039	0.057791	0.054666	0.11467	0.047518	0.038858	0.033304	0.1259	0.039612	0.034854	0.052344	0.29867	0.074773	0.035239	0.070658	0.050347	0.10227	0.076885	0.059165	0.046743	0.031284	0.12501	0.042337	0.0286	0.77504	0.10054	0.046771	0.25991	0.60116
Meth__cg21542094__PFKFB3	0.030404	0.018197	0.22422	0.027964	0.030004	0.030191	0.024998	0.047811	0.06468	0.029005	0.30001	0.15296	0.73321	0.048592	0.21727	0.02413	0.045586	0.10267	0.01859	0.025291	0.38732	0.94662	0.029491	0.050924	0.023309	0.028434	0.050646	0.034894	0.035946	0.21457	0.77763	0.34523	0.026255	0.58022	0.13708	0.024396	0.14531	0.86606
Meth__cg05998426__RIN1	0.028316	0.03184	0.041574	0.024559	0.032434	0.021812	0.4179	0.035272	0.051651	0.025189	0.034799	0.044323	0.069664	0.059734	0.021316	0.028974	0.039246	0.017191	0.60898	0.15927	0.054839	0.035638	0.021772	0.035982	0.17228	0.074822	0.13863	0.061549	0.030935	0.019509	0.02922	0.038825	0.023565	0.031561	0.055987	0.035584	0.022194	0.024127
Meth__cg05989429__ABCA7	0.028341	0.024049	0.054237	0.033803	0.024764	0.027091	0.040592	0.0251	0.02482	0.031324	0.039541	0.22735	0.050788	0.038305	0.037032	0.031928	0.064615	0.02415	0.024677	0.036897	0.03222	0.26593	0.025318	0.07023	0.034523	0.047371	0.073133	0.075622	0.032858	0.024222	0.023481	0.025898	0.025057	0.023482	0.05632	0.040892	0.033772	0.034211
Meth__cg18830459__IBRDC3	0.02793	0.024871	0.025166	0.03053	0.02941	0.026389	0.029923	0.036022	0.020563	0.022829	0.034229	0.035093	0.046391	0.023787	0.030466	0.017559	0.031907	0.019881	0.019662	0.03321	0.029351	0.028157	0.018959	0.070135	0.032312	0.039318	0.064624	0.14728	0.019987	0.015569	0.021413	0.026805	0.01629	0.015057	0.11178	0.026754	0.023929	0.024914
Meth__cg00089071__PCGF2	0.028417	0.025363	0.084811	0.031913	0.028094	0.029455	0.037387	0.030654	0.032055	0.038693	0.0302	0.027446	0.081208	0.032501	0.61204	0.031799	0.054616	0.022489	0.026073	0.044091	0.030482	0.12447	0.025391	0.051418	0.03553	0.12162	0.059725	0.066001	0.031359	0.020892	0.025673	0.037073	0.02345	0.025116	0.056139	0.023642	0.026499	0.026787
Meth__cg08675664__ALDH7A1	0.14198	0.066356	0.88185	0.060548	0.12573	0.050203	0.061157	0.70032	0.055282	0.064831	0.072447	0.026134	0.38095	0.060894	0.058953	0.05799	0.11351	0.071636	0.091446	0.061238	0.099011	0.063634	0.095934	0.12685	0.059311	0.090109	0.10335	0.051032	0.057728	0.052565	0.11879	0.11198	0.056535	0.31554	0.068857	0.063204	0.064608	0.090936
Meth__cg04947578__C19orf10	0.046904	0.050138	0.057258	0.048438	0.047658	0.052733	0.052339	0.45987	0.053076	0.053063	0.064421	0.061045	0.11568	0.054487	0.054611	0.047175	0.065576	0.043184	0.039708	0.057511	0.051333	0.053235	0.0479	0.087115	0.059383	0.075349	0.085319	0.073505	0.05198	0.050303	0.051659	0.054943	0.05792	0.050519	0.078504	0.064447	0.051897	0.058339
Meth__cg02659086__GSTP1	0.052051	0.95436	0.80753	0.97224	0.13778	0.036788	0.96629	0.047196	0.037653	0.90226	0.052811	0.9677	0.94578	0.51563	0.042404	0.039288	0.63693	0.029406	0.97373	0.85325	0.5216	0.057216	0.75706	0.33856	0.96443	0.093507	0.94974	0.85545	0.029615	0.031028	0.036318	0.042977	0.41521	0.97222	0.11642	0.72314	0.4076	0.31387
Meth__cg01663469__C3orf15	0.17147	0.37193	0.89278	0.89335	0.3437	0.81154	0.65834	0.85348	0.29118	0.072535	0.64598	0.32268	0.82874	0.44166	0.88171	0.085992	0.52278	0.035151	0.097897	0.055134	0.14948	0.063959	0.43735	0.33405	0.85272	0.1488	0.87464	0.22308	0.045952	0.045977	0.045917	0.088318	0.68661	0.76815	0.073084	0.050009	0.8341	0.84165
Meth__cg19722847__IPO8	0.092384	0.11886	0.43531	0.7914	0.19366	0.096187	0.10601	0.14134	0.12719	0.17755	0.098031	0.14126	0.32511	0.11375	0.076266	0.11076	0.16343	0.054473	0.34345	0.4008	0.49013	0.13249	0.22918	0.11099	0.43178	0.20404	0.13512	0.17256	0.052326	0.092653	0.066695	0.78089	0.28104	0.10927	0.24737	0.11082	0.097746	0.099538
Meth__cg20253551__ESR1	0.038194	0.045622	0.045402	0.052452	0.048181	0.81527	0.050579	0.43592	0.0409	0.036031	0.48233	0.091914	0.10971	0.03445	0.061861	0.079066	0.096859	0.053457	0.5357	0.037001	0.038462	0.076225	0.039366	0.7376	0.042256	0.044232	0.093572	0.059387	0.031262	0.031851	0.04878	0.038433	0.039885	0.041446	0.092548	0.029432	0.044032	0.17453
Meth__cg04856043__HS1BP3	0.046779	0.040913	0.10598	0.04961	0.036032	0.13053	0.036265	0.70706	0.037203	0.043326	0.054773	0.19949	0.30616	0.051374	0.048479	0.051069	0.069107	0.039262	0.049456	0.046575	0.057196	0.066015	0.034703	0.19391	0.050813	0.07946	0.093413	0.09053	0.040375	0.036157	0.03327	0.049359	0.033702	0.038875	0.11949	0.042188	0.039642	0.042528
Meth__cg15639045__SLC16A11	0.042255	0.69664	0.92913	0.090577	0.04616	0.57759	0.54115	0.42466	0.044167	0.050149	0.92871	0.53107	0.8592	0.038511	0.86783	0.53228	0.48241	0.035962	0.54867	0.57126	0.073457	0.85121	0.052023	0.31752	0.41117	0.057593	0.073142	0.6487	0.22265	0.10489	0.037451	0.56639	0.091903	0.74025	0.074734	0.050864	0.16575	0.62163
Meth__cg05722906__CYP4F12	0.041957	0.043474	0.044907	0.48165	0.52743	0.11442	0.049671	0.096329	0.036416	0.041428	0.49294	0.020458	0.099687	0.032805	0.4781	0.38744	0.050355	0.02963	0.38068	0.28915	0.37652	0.30481	0.18334	0.056877	0.17297	0.063229	0.27487	0.14883	0.070281	0.033177	0.042297	0.067364	0.033167	0.038664	0.1907	0.867	0.12832	0.053391
Meth__cg22571530__NFASC	0.61629	0.02595	0.89215	0.20876	0.081103	0.92251	0.60339	0.42722	0.048311	0.074413	0.034723	0.30418	0.93896	0.17182	0.035185	0.041405	0.064821	0.031273	0.70308	0.90835	0.026112	0.26861	0.061295	0.71989	0.13365	0.05318	0.90164	0.062632	0.042435	0.05824	0.056099	0.53416	0.065431	0.10246	0.65821	0.34809	0.67685	0.89437
Meth__cg15696781__MSTO1	0.028756	0.013874	0.4037	0.089612	0.038603	0.016819	0.053156	0.020981	0.43484	0.14531	0.05876	0.39777	0.096177	0.39788	0.013564	0.30197	0.21203	0.0092396	0.2166	0.082147	0.018717	0.019712	0.48154	0.35542	0.40944	0.081386	0.055942	0.011924	0.012379	0.0104	0.024034	0.017466	0.18689	0.017584	0.084755	0.050104	0.034557	0.047637
Meth__cg21922574__NETO1	0.91668	0.10011	0.8773	0.95147	0.80835	0.54552	0.92528	0.95302	0.032414	0.03549	0.94657	0.51964	0.50737	0.064436	0.29197	0.24113	0.32972	0.29302	0.90515	0.93707	0.2581	0.050312	0.043026	0.87276	0.88006	0.11615	0.85454	0.10811	0.016888	0.52798	0.025758	0.024788	0.4327	0.066987	0.041319	0.88267	0.73232	0.89467
Meth__cg12434779__ARHGAP6	0.82409	0.042953	0.11505	0.44607	0.067362	0.035668	0.67533	0.039411	0.033822	0.053481	0.071194	0.42015	0.24265	0.045152	0.03923	0.039856	0.39639	0.45229	0.48945	0.46831	0.11487	0.076298	0.41933	0.29994	0.04951	0.07542	0.85088	0.059237	0.35129	0.039936	0.0635	0.045258	0.035821	0.86156	0.058948	0.4966	0.05428	0.049855
Meth__cg00131121__POLR2J	0.057632	0.11044	0.12329	0.085795	0.058266	0.11802	0.038896	0.13491	0.10169	0.11336	0.034	0.10415	0.18363	0.088478	0.032182	0.084354	0.033715	0.028774	0.060113	0.065877	0.1771	0.094831	0.02884	0.11357	0.045265	0.041824	0.15899	0.090211	0.034352	0.053501	0.070595	0.037819	0.1054	0.13161	0.070392	0.12507	0.034886	0.043648
Meth__cg15462232__FOXD3	0.070551	0.057167	0.082066	0.079234	0.04364	0.052751	0.12228	0.075652	0.073932	0.071232	0.071786	0.071121	0.083004	0.04122	0.49395	0.065193	0.10951	0.038354	0.063174	0.078753	0.051684	0.085859	0.093789	0.13006	0.070153	0.068349	0.10348	0.079679	0.042278	0.050129	0.040229	0.043609	0.04502	0.046451	0.28259	0.75328	0.080208	0.090683
Meth__cg13370916__STARD8	0.1058	0.56303	0.072426	0.63637	0.25263	0.32194	0.24474	0.60881	0.049891	0.053602	0.78134	0.21581	0.54353	0.053519	0.74032	0.51013	0.074295	0.03058	0.04408	0.046987	0.10568	0.20253	0.63222	0.061725	0.04237	0.062296	0.52735	0.099283	0.02817	0.067277	0.038853	0.63254	0.037579	0.1537	0.11043	0.70634	0.1064	0.79126
Meth__cg00081975__ABCC3	0.040376	0.85539	0.041419	0.053824	0.43892	0.63537	0.52602	0.5996	0.053521	0.60202	0.65285	0.046137	0.96999	0.072	0.94391	0.044372	0.061036	0.025758	0.027814	0.041954	0.61016	0.054969	0.022149	0.054757	0.069654	0.10746	0.67929	0.23343	0.22063	0.031761	0.025022	0.86291	0.031852	0.022262	0.051771	0.038145	0.21451	0.6276
Meth__cg16354207__UBE2F	0.042692	0.027505	0.60752	0.21541	0.070229	0.33189	0.68542	0.25816	0.096793	0.31094	0.11786	0.81371	0.33014	0.063751	0.054023	0.065152	0.07604	0.049301	0.12237	0.079233	0.054926	0.033593	0.077204	0.18685	0.051008	0.073965	0.67442	0.074223	0.031078	0.045918	0.046436	0.056082	0.042551	0.086218	0.066782	0.051713	0.19337	0.17451
Meth__cg23123694__SLC38A2	0.031504	0.028046	0.040987	0.029084	0.018544	0.03124	0.029365	0.020951	0.024571	0.0279	0.02793	0.026639	0.071664	0.023759	0.027475	0.23274	0.07719	0.015447	0.013473	0.026779	0.022977	0.047555	0.018479	0.047065	0.020924	0.020446	0.039145	0.041272	0.021268	0.017653	0.01951	0.029557	0.02083	0.015095	0.07525	0.022581	0.030815	0.023254
Meth__cg19410841__NKAP	0.46515	0.044852	0.050691	0.054322	0.31844	0.04348	0.064924	0.34964	0.54869	0.047334	0.053301	0.12015	0.079932	0.4729	0.27866	0.48458	0.11704	0.039815	0.043149	0.042003	0.50578	0.048142	0.46254	0.078546	0.061918	0.32644	0.3929	0.081878	0.50533	0.046241	0.48076	0.040336	0.045733	0.17151	0.15562	0.54824	0.39378	0.049674
Meth__cg20247048__FLJ32065	0.20001	0.069185	0.3483	0.38722	0.12153	0.6686	0.071377	0.22124	0.61531	0.085534	0.097374	0.5395	0.48702	0.51287	0.85575	0.32148	0.1947	0.10307	0.18083	0.13163	0.27611	0.22573	0.073034	0.13475	0.18017	0.14749	0.25194	0.13592	0.056612	0.049794	0.23382	0.62295	0.076809	0.040754	0.14838	0.069657	0.06245	0.057063
Meth__cg02886284__CPE	0.058403	0.037039	0.10301	0.045511	0.035211	0.52471	0.040504	0.062445	0.033421	0.045123	0.042247	0.039556	0.099656	0.041818	0.047593	0.039791	0.046665	0.030411	0.029679	0.047847	0.039982	0.053005	0.024643	0.48388	0.044275	0.060674	0.10772	0.075199	0.043106	0.031447	0.043174	0.051525	0.028779	0.026903	0.069752	0.051969	0.035857	0.046958
